threshold,falsePositives,truePositives,precision,recall,falsePositiveRate,f1,accuracy,falseOmissionRate,feature,group,falseNegatives,trueNegatives,dataset
0.271,3660.0,6996.0,0.6565315315315315,0.705384150030248,0.1610065106457856,0.6800816564596092,0.7984073506891272,0.132854414840411,sex_Female,0.0,2922.0,19072.0,Test
0.272,3650.0,6990.0,0.6569548872180451,0.7047791893526921,0.1605666021467534,0.6800272400038915,0.7985298621745789,0.1330304407087687,sex_Female,0.0,2928.0,19082.0,Test
0.273,3645.0,6987.0,0.6571670428893905,0.7044767090139141,0.1603466478972373,0.68,0.7985911179173047,0.1331183577073303,sex_Female,0.0,2931.0,19087.0,Test
0.274,3635.0,6985.0,0.6577212806026366,0.7042750554547288,0.1599067393982051,0.6802025513681955,0.7988361408882083,0.1331366318656377,sex_Female,0.0,2933.0,19097.0,Test
0.275,3630.0,6985.0,0.6580310880829016,0.7042750554547288,0.159686785148689,0.6803681877952563,0.798989280245023,0.1331064216019968,sex_Female,0.0,2933.0,19102.0,Test
0.276,3618.0,6979.0,0.6585826177219968,0.7036700947771728,0.1591588949498504,0.6803802096027296,0.7991730474732006,0.1332698499070421,sex_Female,0.0,2939.0,19114.0,Test
0.277,3614.0,6979.0,0.6588313036911168,0.7036700947771728,0.1589829315502375,0.6805128955194774,0.7992955589586523,0.1332456816430158,sex_Female,0.0,2939.0,19118.0,Test
0.278,3603.0,6975.0,0.6593874078275667,0.7032667876588021,0.1584990322013021,0.6806206088992973,0.7995099540581929,0.1333363537513592,sex_Female,0.0,2943.0,19129.0,Test
0.279,3597.0,6967.0,0.659503975766755,0.7024601734220609,0.1582350871018828,0.6803046577482668,0.799448698315467,0.1336140541519514,sex_Female,0.0,2951.0,19135.0,Test
0.28,3581.0,6959.0,0.6602466793168881,0.7016535591853196,0.1575312335034313,0.6803206569557141,0.7996937212863706,0.1338308457711443,sex_Female,0.0,2959.0,19151.0,Test
0.281,3573.0,6956.0,0.660651533858866,0.7013510788465417,0.1571793067042055,0.6803932117181005,0.7998468606431853,0.1338999141087654,sex_Female,0.0,2962.0,19159.0,Test
0.282,3552.0,6953.0,0.6618752974773917,0.7010485985077637,0.1562554988562379,0.6808989864368604,0.8003981623277182,0.1338902686836757,sex_Female,0.0,2965.0,19180.0,Test
0.283,3535.0,6942.0,0.6625942540803665,0.6999395039322444,0.1555076544078831,0.6807550870311351,0.8005819295558959,0.13421729130023,sex_Female,0.0,2976.0,19197.0,Test
0.284,3523.0,6937.0,0.6631931166347992,0.6994353700342811,0.1549797642090445,0.6808322700952008,0.8007963246554365,0.1343397926994141,sex_Female,0.0,2981.0,19209.0,Test
0.285,3518.0,6932.0,0.6633492822966507,0.6989312361363178,0.1547598099595284,0.680675569520817,0.8007963246554365,0.1345045045045045,sex_Female,0.0,2986.0,19214.0,Test
0.286,3503.0,6924.0,0.6640452670950417,0.6981246218995766,0.1540999472109801,0.6806586384861145,0.8010107197549771,0.1347252846150384,sex_Female,0.0,2994.0,19229.0,Test
0.287,3493.0,6921.0,0.6645861340503169,0.6978221415607986,0.1536600387119479,0.6807987409010426,0.8012251148545176,0.1347814355099838,sex_Female,0.0,2997.0,19239.0,Test
0.288,3485.0,6917.0,0.664968275331667,0.6974188344424279,0.1533081119127221,0.6808070866141732,0.8013476263399694,0.134888529306005,sex_Female,0.0,3001.0,19247.0,Test
0.289,3474.0,6910.0,0.6654468412942989,0.6967130469852792,0.1528242125637867,0.6807211112205693,0.8014701378254211,0.135093865085781,sex_Female,0.0,3008.0,19258.0,Test
0.29,3465.0,6903.0,0.6657986111111112,0.6960072595281307,0.1524282949146577,0.6805678793256433,0.8015313935681471,0.1353110133740238,sex_Female,0.0,3015.0,19267.0,Test
0.291,3457.0,6897.0,0.666119374154916,0.6954022988505747,0.152076368115432,0.6804459352801894,0.8015926493108729,0.1354951560818084,sex_Female,0.0,3021.0,19275.0,Test
0.292,3447.0,6896.0,0.666731122498308,0.695301472070982,0.1516364596163998,0.680716647746903,0.8018683001531394,0.1354731698569955,sex_Female,0.0,3022.0,19285.0,Test
0.293,3441.0,6893.0,0.6670214824850009,0.694998991732204,0.1513725145169804,0.6807228915662651,0.8019601837672282,0.1355529664814483,sex_Female,0.0,3025.0,19291.0,Test
0.294,3432.0,6890.0,0.6675062972292192,0.6946965113934261,0.1509765968678514,0.6808300395256918,0.8021439509954058,0.135614475098531,sex_Female,0.0,3028.0,19300.0,Test
0.295,3422.0,6876.0,0.6677024664983492,0.6932849364791288,0.1505366883688192,0.6802532647407993,0.8020214395099541,0.1360952040085898,sex_Female,0.0,3042.0,19310.0,Test
0.296,3407.0,6866.0,0.668353937506084,0.6922766686832023,0.149876825620271,0.680104997276014,0.8021745788667688,0.1363900433480806,sex_Female,0.0,3052.0,19325.0,Test
0.297,3394.0,6857.0,0.6689103502097357,0.6913692276668684,0.1493049445715291,0.6799543854430066,0.8022970903522205,0.1366578865127907,sex_Female,0.0,3061.0,19338.0,Test
0.298,3386.0,6853.0,0.6693036429338802,0.6909659205484977,0.1489530177723033,0.6799622959765839,0.8024196018376722,0.1367631966445049,sex_Female,0.0,3065.0,19346.0,Test
0.299,3376.0,6847.0,0.6697642570673971,0.6903609598709417,0.1485131092732711,0.6799066580606722,0.8025421133231241,0.1369331609221028,sex_Female,0.0,3071.0,19356.0,Test
0.3,3370.0,6840.0,0.6699314397649363,0.6896551724137931,0.1482491641738518,0.6796502384737679,0.8025114854517611,0.1371657754010695,sex_Female,0.0,3078.0,19362.0,Test
0.301,3364.0,6835.0,0.6701637415432885,0.6891510385158298,0.1479852190744325,0.6795247800367847,0.8025421133231241,0.1373212774486659,sex_Female,0.0,3083.0,19368.0,Test
0.302,3359.0,6832.0,0.6703954469630066,0.6888485581770518,0.1477652648249164,0.6794967427520016,0.80260336906585,0.1374059397123647,sex_Female,0.0,3086.0,19373.0,Test
0.303,3352.0,6829.0,0.67075925744033,0.6885460778382738,0.1474573288755938,0.6795362953380765,0.8027258805513017,0.1374783034402955,sex_Female,0.0,3089.0,19380.0,Test
0.304,3340.0,6826.0,0.6714538658272674,0.6882435974994958,0.1469294386767552,0.6797450707030471,0.8030015313935681,0.137520014232343,sex_Female,0.0,3092.0,19392.0,Test
0.305,3334.0,6822.0,0.6717211500590784,0.6878402903811253,0.1466654935773359,0.6796851648899074,0.803062787136294,0.1376367031208322,sex_Female,0.0,3096.0,19398.0,Test
0.306,3327.0,6819.0,0.6720875221762271,0.6875378100423473,0.1463575576280133,0.6797248803827752,0.8031852986217458,0.1377088517596871,sex_Female,0.0,3099.0,19405.0,Test
0.307,3319.0,6814.0,0.6724563308003553,0.6870336761443839,0.1460056308287876,0.6796668495336892,0.8032771822358347,0.1378514011635653,sex_Female,0.0,3104.0,19413.0,Test
0.308,3311.0,6812.0,0.6729230465277092,0.6868320225851986,0.1456537040295618,0.6798063968863829,0.8034609494640123,0.1378789896568562,sex_Female,0.0,3106.0,19421.0,Test
0.309,3307.0,6806.0,0.6729951547513102,0.6862270619076427,0.1454777406299489,0.6795467026109531,0.8033996937212864,0.1380840395793584,sex_Female,0.0,3112.0,19425.0,Test
0.31,3300.0,6803.0,0.673364347223597,0.6859245815688647,0.1451698046806264,0.6795864342440437,0.8035222052067381,0.1381558522198075,sex_Female,0.0,3115.0,19432.0,Test
0.311,3291.0,6798.0,0.6738031519476658,0.6854204476709014,0.1447738870314974,0.6795621532463637,0.8036447166921898,0.1382917423873055,sex_Female,0.0,3120.0,19441.0,Test
0.312,3289.0,6796.0,0.6738720872583044,0.685218794111716,0.144685905331691,0.6794980752887066,0.8036447166921898,0.1383558608464436,sex_Female,0.0,3122.0,19443.0,Test
0.313,3282.0,6791.0,0.6741784969721036,0.6847146602137528,0.1443779693823684,0.6794057325796609,0.8037059724349158,0.1385037870399078,sex_Female,0.0,3127.0,19450.0,Test
0.314,3276.0,6787.0,0.6744509589585611,0.6843113530953822,0.1441140242829491,0.6793453781092038,0.8037672281776417,0.13861955992385,sex_Female,0.0,3131.0,19456.0,Test
0.315,3272.0,6786.0,0.6746868164645059,0.6842105263157895,0.1439380608833362,0.6794152983580296,0.8038591117917305,0.1386331444759206,sex_Female,0.0,3132.0,19460.0,Test
0.316,3261.0,6780.0,0.6752315506423663,0.6836055656382335,0.1434541615344008,0.6793927551480535,0.8040122511485451,0.1387942854615418,sex_Female,0.0,3138.0,19471.0,Test
0.317,3253.0,6774.0,0.6755759449486387,0.6830006049606776,0.143102234735175,0.6792679869641515,0.8040735068912711,0.1389736109269327,sex_Female,0.0,3144.0,19479.0,Test
0.318,3240.0,6765.0,0.6761619190404797,0.6820931639443436,0.1425303536864332,0.6791145911760278,0.8041960183767228,0.1392360344446897,sex_Female,0.0,3153.0,19492.0,Test
0.319,3236.0,6757.0,0.6761733213249275,0.6812865497076024,0.1423543902868203,0.6787203053588469,0.8040735068912711,0.1395153815597828,sex_Female,0.0,3161.0,19496.0,Test
0.32,3229.0,6748.0,0.6763556179212188,0.6803791086912684,0.1420464543374978,0.6783613973360141,0.8040122511485451,0.139813875534777,sex_Female,0.0,3170.0,19503.0,Test
0.321,3225.0,6745.0,0.6765295887662989,0.6800766283524904,0.1418704909378849,0.6782984714400643,0.8040428790199081,0.1399029982363315,sex_Female,0.0,3173.0,19507.0,Test
0.322,3218.0,6743.0,0.6769400662584077,0.679874974793305,0.1415625549885623,0.6784043462950852,0.8041960183767228,0.1399356516373573,sex_Female,0.0,3175.0,19514.0,Test
0.323,3209.0,6740.0,0.6774550206050859,0.6795724944545272,0.1411666373394334,0.6785121055015855,0.8043797856049004,0.1399938328707986,sex_Female,0.0,3178.0,19523.0,Test
0.324,3204.0,6733.0,0.6775686827010164,0.6788667069973785,0.1409466830899172,0.6782170737849409,0.8043185298621746,0.1402280632237044,sex_Female,0.0,3185.0,19528.0,Test
0.325,3199.0,6732.0,0.6778773537408116,0.6787658802177858,0.1407267288404012,0.678321326011386,0.8044410413476264,0.1402350455565826,sex_Female,0.0,3186.0,19533.0,Test
0.326,3189.0,6731.0,0.6785282258064517,0.6786650534381932,0.140286820341369,0.6785966327250731,0.8047166921898928,0.1402111746590409,sex_Female,0.0,3187.0,19543.0,Test
0.327,3177.0,6728.0,0.6792529025744574,0.6783625730994152,0.1397589301425303,0.6788074458961811,0.8049923430321593,0.1402506045284678,sex_Female,0.0,3190.0,19555.0,Test
0.328,3166.0,6721.0,0.6797815313037322,0.6776567856422666,0.1392750307935949,0.6787174955819237,0.805114854517611,0.1404472169749154,sex_Female,0.0,3197.0,19566.0,Test
0.329,3160.0,6717.0,0.6800647970031386,0.677253478523896,0.1390110856941756,0.6786562263197777,0.8051761102603369,0.1405611908839415,sex_Female,0.0,3201.0,19572.0,Test
0.33,3153.0,6710.0,0.6803203893338741,0.6765476910667473,0.138703149744853,0.6784287953086295,0.8051761102603369,0.1407820248387238,sex_Female,0.0,3208.0,19579.0,Test
0.331,3144.0,6705.0,0.6807797745964057,0.6760435571687841,0.1383072320957241,0.6784033996054029,0.8052986217457887,0.14091487215473,sex_Female,0.0,3213.0,19588.0,Test
0.332,3136.0,6701.0,0.6812036189895293,0.6756402500504134,0.1379553052964983,0.6784105289800051,0.8054211332312404,0.1410160873186341,sex_Female,0.0,3217.0,19596.0,Test
0.333,3126.0,6700.0,0.6818644412782414,0.6755394232708207,0.1375153967974661,0.6786871961102107,0.8056967840735069,0.1409919383105503,sex_Female,0.0,3218.0,19606.0,Test
0.334,3120.0,6697.0,0.6821839665885708,0.6752369429320427,0.1372514516980468,0.6786926779832784,0.8057886676875957,0.1410677528139096,sex_Female,0.0,3221.0,19612.0,Test
0.335,3114.0,6696.0,0.6825688073394496,0.6751361161524501,0.1369875065986275,0.6788321167883211,0.8059418070444104,0.1410683012259194,sex_Female,0.0,3222.0,19618.0,Test
0.336,3100.0,6688.0,0.6832856559051901,0.6743295019157088,0.1363716346999824,0.6787780371460469,0.806125574272588,0.1412824774735368,sex_Female,0.0,3230.0,19632.0,Test
0.337,3097.0,6683.0,0.6833333333333333,0.6738253680177455,0.1362396621502727,0.6785460452837851,0.8060643185298622,0.1414516834280717,sex_Female,0.0,3235.0,19635.0,Test
0.338,3090.0,6678.0,0.6836609336609336,0.6733212341197822,0.1359317262009502,0.6784516915574519,0.806125574272588,0.1415960143344113,sex_Female,0.0,3240.0,19642.0,Test
0.339,3084.0,6669.0,0.6837896031990157,0.6724137931034483,0.1356677811015308,0.678053988104316,0.8060336906584993,0.1418963182949731,sex_Female,0.0,3249.0,19648.0,Test
0.34,3072.0,6657.0,0.6842429848905335,0.6712038717483364,0.1351398909026922,0.6776607115590167,0.8060336906584993,0.1422712796125823,sex_Female,0.0,3261.0,19660.0,Test
0.341,3069.0,6654.0,0.6843566800370257,0.6709013914095584,0.1350079183529826,0.677562242248358,0.8060336906584993,0.1423648972826798,sex_Female,0.0,3264.0,19663.0,Test
0.342,3062.0,6649.0,0.6846874678199979,0.6703972575115951,0.13469998240366,0.6774670130928728,0.8060949464012251,0.1425083918217882,sex_Female,0.0,3269.0,19670.0,Test
0.343,3055.0,6640.0,0.6848891181021145,0.6694898164952612,0.1343920464543375,0.677101922194463,0.8060336906584993,0.1428011326508386,sex_Female,0.0,3278.0,19677.0,Test
0.344,3047.0,6634.0,0.6852597872120648,0.6688848558177052,0.1340401196551117,0.6769733149650492,0.8060949464012251,0.1429753145543994,sex_Female,0.0,3284.0,19685.0,Test
0.345,3039.0,6630.0,0.6856965560037233,0.6684815486993345,0.1336881928558859,0.6769796293459948,0.8062174578866769,0.1430747138940864,sex_Female,0.0,3288.0,19693.0,Test
0.346,3029.0,6625.0,0.6862440439196188,0.6679774148013713,0.1332482843568537,0.6769875332107093,0.8063705972434916,0.1431988171855975,sex_Female,0.0,3293.0,19703.0,Test
0.347,3020.0,6617.0,0.6866244681954965,0.66717080056463,0.1328523667077248,0.6767578624392738,0.8064012251148546,0.1434406639725372,sex_Female,0.0,3301.0,19712.0,Test
0.348,3016.0,6612.0,0.6867469879518072,0.6666666666666666,0.1326764033081119,0.6765578635014836,0.8063705972434916,0.1436017722178785,sex_Female,0.0,3306.0,19716.0,Test
0.349,3001.0,6608.0,0.6876886252471641,0.6662633595482961,0.1320165405595636,0.676806473088544,0.8067075038284839,0.1436569593333622,sex_Female,0.0,3310.0,19731.0,Test
0.35,2993.0,6606.0,0.688196687154912,0.6660617059891107,0.1316646137603378,0.6769483014807604,0.8068912710566616,0.1436814021083684,sex_Female,0.0,3312.0,19739.0,Test
0.351,2984.0,6599.0,0.6886152561828237,0.6653559185319621,0.1312686961112088,0.6767858058561099,0.8069525267993874,0.1438852039710408,sex_Female,0.0,3319.0,19748.0,Test
0.352,2973.0,6592.0,0.6891792995295347,0.6646501310748135,0.1307847967622734,0.6766925011548529,0.8070750382848392,0.1440762399826727,sex_Female,0.0,3326.0,19759.0,Test
0.353,2968.0,6587.0,0.6893772893772894,0.6641459971768502,0.1305648425127573,0.6765264725517384,0.8070750382848392,0.1442303528902359,sex_Female,0.0,3331.0,19764.0,Test
0.354,2956.0,6578.0,0.6899517516257604,0.6632385561605162,0.1300369523139187,0.6763314826238948,0.807166921898928,0.1444886658591452,sex_Female,0.0,3340.0,19776.0,Test
0.355,2955.0,6573.0,0.6898614609571788,0.662734422262553,0.1299929614640154,0.6760259179265659,0.8070444104134763,0.1446674163134677,sex_Female,0.0,3345.0,19777.0,Test
0.356,2945.0,6565.0,0.6903259726603576,0.6619278080258116,0.1295530529649833,0.6758287008441425,0.8071056661562022,0.1449006050129645,sex_Female,0.0,3353.0,19787.0,Test
0.357,2928.0,6554.0,0.6912043872600717,0.6608187134502924,0.1288052085166285,0.6756701030927835,0.8072894333843798,0.1452002762430939,sex_Female,0.0,3364.0,19804.0,Test
0.358,2920.0,6543.0,0.6914297791398076,0.6597096188747731,0.1284532817174027,0.6751973582374491,0.807197549770291,0.1455556993142709,sex_Female,0.0,3375.0,19812.0,Test
0.359,2913.0,6536.0,0.6917134088263308,0.6590038314176245,0.1281453457680802,0.6749625651882067,0.807197549770291,0.1457695788974613,sex_Female,0.0,3382.0,19819.0,Test
0.36,2899.0,6528.0,0.6924790495385594,0.6581972171808832,0.1275294738694351,0.6749030757301628,0.8073813169984686,0.1459759720966283,sex_Female,0.0,3390.0,19833.0,Test
0.361,2887.0,6523.0,0.6931987247608926,0.65769308328292,0.1270015836705965,0.6749793046357616,0.8075957120980092,0.1460843373493976,sex_Female,0.0,3395.0,19845.0,Test
0.362,2876.0,6518.0,0.6938471364700873,0.6571889493849566,0.1265176843216611,0.6750207125103562,0.8077794793261869,0.1461988304093567,sex_Female,0.0,3400.0,19856.0,Test
0.363,2871.0,6515.0,0.6941189004900916,0.6568864690461786,0.1262977300721449,0.6749896394529631,0.8078407350689127,0.1462775103163686,sex_Female,0.0,3403.0,19861.0,Test
0.364,2866.0,6509.0,0.6942933333333333,0.6562815083686228,0.1260777758226288,0.6747525009070647,0.8078101071975498,0.1464661654135338,sex_Female,0.0,3409.0,19866.0,Test
0.365,2856.0,6506.0,0.6949369792779321,0.6559790280298448,0.1256378673235967,0.674896265560166,0.8080245022970903,0.1465132256956372,sex_Female,0.0,3412.0,19876.0,Test
0.366,2852.0,6504.0,0.695168875587858,0.6557773744706594,0.1254619039239838,0.674898827435924,0.8080857580398162,0.1465613462694256,sex_Female,0.0,3414.0,19880.0,Test
0.367,2846.0,6500.0,0.6954846993366146,0.6553740673522888,0.1251979588245645,0.6748338870431894,0.8081470137825422,0.1466700995537246,sex_Female,0.0,3418.0,19886.0,Test
0.368,2841.0,6497.0,0.6957592632255301,0.6550715870135108,0.1249780045750483,0.6748026589115081,0.808208269525268,0.146748455730954,sex_Female,0.0,3421.0,19891.0,Test
0.369,2837.0,6493.0,0.6959271168274384,0.6546682798951402,0.1248020411754355,0.674667497921862,0.808208269525268,0.1468696397941681,sex_Female,0.0,3425.0,19895.0,Test
0.37,2832.0,6491.0,0.6962351174514642,0.6544666263359549,0.1245820869259194,0.674705056909724,0.8083001531393568,0.1469113044969348,sex_Female,0.0,3427.0,19900.0,Test
0.371,2826.0,6486.0,0.696520618556701,0.6539624924379915,0.1243181418265,0.6745709828393135,0.8083307810107198,0.1470563030251092,sex_Female,0.0,3432.0,19906.0,Test
0.372,2821.0,6482.0,0.6967644845748683,0.6535591853196209,0.1240981875769839,0.6744706310805889,0.8083614088820827,0.1471709427335417,sex_Female,0.0,3436.0,19911.0,Test
0.373,2818.0,6478.0,0.6968588640275387,0.6531558782012502,0.1239662150272743,0.6742999895909232,0.8083307810107198,0.1472981073905969,sex_Female,0.0,3440.0,19914.0,Test
0.374,2815.0,6475.0,0.6969860064585576,0.6528533978624723,0.1238342424775646,0.6741982507288631,0.8083307810107198,0.1473886986301369,sex_Female,0.0,3443.0,19917.0,Test
0.375,2811.0,6470.0,0.6971231548324534,0.652349263964509,0.1236582790779517,0.6739934371581853,0.8083001531393568,0.1475458941332534,sex_Female,0.0,3448.0,19921.0,Test
0.376,2807.0,6465.0,0.697260569456428,0.6518451300665457,0.1234823156783389,0.6737884314747264,0.8082695252679939,0.14770296860296,sex_Female,0.0,3453.0,19925.0,Test
0.377,2800.0,6461.0,0.6976568405139834,0.651441822948175,0.1231743797290163,0.6737577558788258,0.8083614088820827,0.1478045234939501,sex_Female,0.0,3457.0,19932.0,Test
0.378,2796.0,6457.0,0.6978277315465254,0.6510385158298044,0.1229984163294034,0.6736216159824736,0.8083614088820827,0.1479249476428601,sex_Female,0.0,3461.0,19936.0,Test
0.379,2793.0,6455.0,0.6979887543252595,0.6508368622706191,0.1228664437796938,0.6735886465616195,0.8083920367534456,0.1479788052303222,sex_Female,0.0,3463.0,19939.0,Test
0.38,2787.0,6454.0,0.6984092630667676,0.6507360354910264,0.1226024986802745,0.6737303617099014,0.8085451761102603,0.1479772736981502,sex_Female,0.0,3464.0,19945.0,Test
0.381,2783.0,6453.0,0.6986790818536163,0.6506352087114338,0.1224265352806616,0.6738018168528768,0.8086370597243492,0.1479883830187067,sex_Female,0.0,3465.0,19949.0,Test
0.382,2780.0,6451.0,0.6988408623117756,0.6504335551522484,0.1222945627309519,0.6737688652148937,0.8086676875957121,0.1480421879670353,sex_Female,0.0,3467.0,19952.0,Test
0.383,2776.0,6448.0,0.6990459670424979,0.6501310748134704,0.122118599331339,0.6737018075436213,0.808698315467075,0.1481260138307863,sex_Female,0.0,3470.0,19956.0,Test
0.384,2773.0,6447.0,0.6992407809110629,0.6500302480338778,0.1219866267816294,0.6737381126554499,0.8087595712098009,0.1481434058898847,sex_Female,0.0,3471.0,19959.0,Test
0.385,2768.0,6437.0,0.6992938620315046,0.6490219802379512,0.1217666725321133,0.6732207289651204,0.8086064318529862,0.1484751546171891,sex_Female,0.0,3481.0,19964.0,Test
0.386,2764.0,6433.0,0.6994672175709471,0.6486186731195805,0.1215907091325004,0.6730839654721422,0.8086064318529862,0.1485950624653562,sex_Female,0.0,3485.0,19968.0,Test
0.387,2756.0,6431.0,0.7000108849461195,0.6484170195603952,0.1212387823332746,0.6732269039518451,0.8087901990811639,0.1486169714017815,sex_Female,0.0,3487.0,19976.0,Test
0.388,2752.0,6427.0,0.700185205360061,0.6480137124420245,0.1210628189336618,0.6730900141383463,0.8087901990811639,0.1487367389544544,sex_Female,0.0,3491.0,19980.0,Test
0.389,2746.0,6422.0,0.7004799301919721,0.6475095785440613,0.1207988738342424,0.6729539976946453,0.8088208269525268,0.1488799931862703,sex_Female,0.0,3496.0,19986.0,Test
0.39,2743.0,6418.0,0.7005785394607575,0.6471062714256907,0.1206669012845328,0.6727815923266418,0.8087901990811639,0.1490059176635872,sex_Female,0.0,3500.0,19989.0,Test
0.391,2733.0,6410.0,0.701082795581319,0.6462996571889494,0.1202269927855006,0.6725775142962069,0.8088514548238898,0.149232143616795,sex_Female,0.0,3508.0,19999.0,Test
0.392,2729.0,6410.0,0.7013896487580699,0.6462996571889494,0.1200510293858877,0.6727186860471219,0.8089739663093415,0.1492067542852282,sex_Female,0.0,3508.0,20003.0,Test
0.393,2724.0,6407.0,0.7016756105574417,0.6459971768501714,0.1198310751363716,0.672686230248307,0.8090352220520673,0.1492835579744036,sex_Female,0.0,3511.0,20008.0,Test
0.394,2716.0,6400.0,0.7020623080298376,0.6452913893930228,0.1194791483371458,0.6724808237890092,0.8090658499234303,0.1494858502591994,sex_Female,0.0,3518.0,20016.0,Test
0.395,2703.0,6394.0,0.702869077717929,0.6446864287154668,0.118907267288404,0.6725216933999474,0.8092802450229709,0.1496200059440411,sex_Female,0.0,3524.0,20029.0,Test
0.396,2701.0,6390.0,0.7028929710702893,0.6442831215970962,0.1188192855885975,0.6723131148403387,0.809218989280245,0.149751687253279,sex_Female,0.0,3528.0,20031.0,Test
0.397,2693.0,6384.0,0.7033160735925966,0.6436781609195402,0.1184673587893718,0.6721768886549091,0.8092802450229709,0.1499172782420565,sex_Female,0.0,3534.0,20039.0,Test
0.398,2689.0,6380.0,0.703495423971772,0.6432748538011696,0.1182913953897589,0.6720387633644073,0.8092802450229709,0.1500360459692125,sex_Female,0.0,3538.0,20043.0,Test
0.399,2682.0,6376.0,0.703908147493928,0.642871546682799,0.1179834594404364,0.6720067453625633,0.8093721286370598,0.1501356391997287,sex_Female,0.0,3542.0,20050.0,Test
0.4,2680.0,6370.0,0.7038674033149172,0.642266586005243,0.1178954777406299,0.6716575284690005,0.8092496171516079,0.1503389830508474,sex_Female,0.0,3548.0,20052.0,Test
0.401,2674.0,6364.0,0.7041380836468245,0.641661625327687,0.1176315326412106,0.6714496729267778,0.8092496171516079,0.1505166864306285,sex_Female,0.0,3554.0,20058.0,Test
0.402,2666.0,6354.0,0.7044345898004435,0.6406533575317604,0.1172796058419848,0.6710317879395924,0.8091883614088821,0.150825222175201,sex_Female,0.0,3564.0,20066.0,Test
0.403,2661.0,6350.0,0.7046942625679725,0.6402500504133898,0.1170596515924687,0.670928205399123,0.809218989280245,0.1509370108718642,sex_Female,0.0,3568.0,20071.0,Test
0.404,2652.0,6338.0,0.7050055617352614,0.6390401290582779,0.1166637339433397,0.6704040617727947,0.8091271056661562,0.1513102282333051,sex_Female,0.0,3580.0,20080.0,Test
0.405,2640.0,6336.0,0.7058823529411765,0.6388384754990926,0.1161358437445011,0.6706891076532233,0.8094333843797856,0.1513052293655487,sex_Female,0.0,3582.0,20092.0,Test
0.406,2636.0,6328.0,0.7059348505131637,0.6380318612623512,0.1159598803448882,0.6702679800868552,0.8093108728943339,0.1515663260998058,sex_Female,0.0,3590.0,20096.0,Test
0.407,2627.0,6327.0,0.7066115702479339,0.6379310344827587,0.1155639626957592,0.6705171682916491,0.8095558958652374,0.1515445644834571,sex_Female,0.0,3591.0,20105.0,Test
0.408,2619.0,6322.0,0.707079744994967,0.6374269005847953,0.1152120358965335,0.6704491224349117,0.8096477794793262,0.1516723607069045,sex_Female,0.0,3596.0,20113.0,Test
0.409,2609.0,6314.0,0.7076095483581755,0.636620286348054,0.1147721273975013,0.6702404330980309,0.8097090352220521,0.1518944662199182,sex_Female,0.0,3604.0,20123.0,Test
0.41,2604.0,6313.0,0.7079735336996748,0.6365194595684613,0.1145521731479852,0.6703477568356783,0.8098315467075038,0.1518982008174272,sex_Female,0.0,3605.0,20128.0,Test
0.411,2598.0,6305.0,0.7081882511512974,0.6357128453317201,0.1142882280485658,0.6699962807502259,0.8097702909647779,0.1521455341727376,sex_Female,0.0,3613.0,20134.0,Test
0.412,2594.0,6299.0,0.708309906668166,0.6351078846541641,0.114112264648953,0.669714528733188,0.8097090352220521,0.1523340489118996,sex_Female,0.0,3619.0,20138.0,Test
0.413,2589.0,6294.0,0.7085444106720703,0.6346037507562009,0.1138923103994369,0.6695388543162599,0.8097090352220521,0.1524803298691463,sex_Female,0.0,3624.0,20143.0,Test
0.414,2578.0,6290.0,0.7092918358141633,0.6342004436378302,0.1134084110505014,0.6696476099222827,0.8099234303215926,0.1525523505171978,sex_Female,0.0,3628.0,20154.0,Test
0.415,2570.0,6286.0,0.7098012646793135,0.6337971365194596,0.1130564842512757,0.6696495152870993,0.8100459418070444,0.1526435235773724,sex_Female,0.0,3632.0,20162.0,Test
0.416,2561.0,6279.0,0.7102941176470589,0.6330913490623109,0.1126605666021467,0.6694743576074207,0.8101071975497703,0.1528349433011339,sex_Female,0.0,3639.0,20171.0,Test
0.417,2556.0,6274.0,0.7105322763306908,0.6325872151643477,0.1124406123526306,0.6692980584595689,0.8101071975497703,0.1529806884970612,sex_Female,0.0,3644.0,20176.0,Test
0.418,2548.0,6268.0,0.7109800362976406,0.6319822544867917,0.1120886855534049,0.6691576812213088,0.8101684532924962,0.1531425694386171,sex_Female,0.0,3650.0,20184.0,Test
0.419,2540.0,6262.0,0.7114292206316746,0.6313772938092357,0.1117367587541791,0.669017094017094,0.8102297090352221,0.1533042603153304,sex_Female,0.0,3656.0,20192.0,Test
0.42,2534.0,6258.0,0.7117834394904459,0.6309739866908651,0.1114728136547598,0.6689470871191877,0.8102909647779479,0.1534076620001676,sex_Female,0.0,3660.0,20198.0,Test
0.421,2531.0,6254.0,0.7118952760387023,0.6305706795724945,0.1113408411050501,0.6687697160883281,0.8102603369065849,0.153530274460507,sex_Female,0.0,3664.0,20201.0,Test
0.422,2526.0,6247.0,0.7120711273224667,0.6298648921153458,0.111120886855534,0.6684500561767696,0.8101990811638591,0.153746283033882,sex_Female,0.0,3671.0,20206.0,Test
0.423,2520.0,6245.0,0.7124928693667998,0.6296632385561605,0.1108569417561147,0.6685221859444415,0.8103215926493109,0.1537785220849905,sex_Female,0.0,3673.0,20212.0,Test
0.424,2515.0,6239.0,0.7127027644505369,0.6290582778786046,0.1106369875065986,0.668273350471294,0.8102909647779479,0.1539588215600937,sex_Female,0.0,3679.0,20217.0,Test
